market,date,week,revenue,tv_spend,facebook_spend,search_spend,ooh_spend,print_spend,competitor_price,events,trend,seasonality,promotions
NO,2020-05-04,18,671841.43,30146.34,14356.59,11163.71,8715.9,4660.0,106.03,0.0,1.0062,1.1412,0.0
NO,2020-05-11,19,646337.83,34828.55,13363.16,8567.12,10076.95,4052.71,97.28,0.0,1.0065,1.1936,0.0
NO,2020-05-18,20,722283.69,39360.08,15379.61,7542.68,6559.31,5057.51,90.87,1.0,1.0069,1.239,0.0
NO,2020-05-25,21,727381.93,27289.62,18656.31,10801.84,6660.89,5253.66,95.67,0.0,1.0072,1.2767,0.0
NO,2020-06-01,22,708938.06,17868.25,11624.06,11904.93,7064.28,4044.1,82.0,0.0,1.0076,1.306,1.0
NO,2020-06-08,23,714283.33,26307.08,14025.45,10852.6,7683.79,5797.8,94.1,0.0,1.0079,1.3268,0.0
NO,2020-06-15,24,780354.09,31415.24,11894.38,10279.72,7282.74,5020.95,85.36,0.0,1.0083,1.3392,0.0
NO,2020-06-22,25,749504.73,22536.15,12890.88,13035.67,7872.54,5480.23,85.62,0.0,1.0086,1.3438,1.0
NO,2020-06-29,26,702376.18,27803.48,11599.13,12566.84,5348.24,4298.92,101.16,0.0,1.009,1.3413,0.0
NO,2020-07-06,27,730095.3,18801.75,6422.39,11749.06,7316.87,4739.02,105.34,0.0,1.0093,1.3329,0.0
NO,2020-07-13,28,709458.69,23846.5,10652.57,12908.95,5669.76,4249.57,99.68,0.0,1.0097,1.3195,1.0
NO,2020-07-20,29,663465.92,10946.99,13080.89,9470.6,6353.42,5631.9,95.01,0.0,1.01,1.3026,0.0
NO,2020-07-27,30,701895.53,17356.93,9075.2,8369.39,8625.2,4385.68,90.53,0.0,1.0103,1.2833,0.0
NO,2020-08-03,31,665707.44,21054.42,12481.49,9439.02,4555.55,4223.43,96.83,0.0,1.0107,1.2627,0.0
NO,2020-08-10,32,682664.39,19250.2,10760.54,9151.91,5879.55,3771.25,91.78,0.0,1.011,1.2419,0.0
NO,2020-08-17,33,632951.52,15145.67,9843.28,6036.17,4575.6,3671.63,99.37,0.0,1.0114,1.2216,0.0
NO,2020-08-24,34,674849.04,18199.28,11941.49,9006.81,6251.67,4236.24,84.78,0.0,1.0117,1.2024,0.0
NO,2020-08-31,35,661986.13,21329.9,11368.08,12216.16,7261.72,4658.13,107.01,0.0,1.0121,1.1846,0.0
NO,2020-09-07,36,603130.51,19503.6,10757.53,11512.29,6155.77,3425.74,94.33,0.0,1.0124,1.1682,0.0
NO,2020-09-14,37,652153.9,19968.66,11868.3,10900.21,5780.31,4045.53,103.76,0.0,1.0128,1.1529,0.0
NO,2020-09-21,38,650439.1,22537.61,10229.07,10088.54,7464.82,4076.74,108.87,1.0,1.0131,1.1382,0.0
NO,2020-09-28,39,656031.06,18293.03,6590.23,12666.31,6281.8,4209.75,103.28,0.0,1.0135,1.1236,0.0
NO,2020-10-05,40,621902.6,25020.9,9092.65,7750.86,6869.32,2590.95,107.99,0.0,1.0138,1.1082,0.0
NO,2020-10-12,41,635180.34,15846.64,6313.0,7971.61,6774.4,3220.33,79.33,0.0,1.0142,1.0912,1.0
NO,2020-10-19,42,598594.78,27555.08,11250.66,12179.23,2534.08,2890.86,95.07,0.0,1.0145,1.0718,0.0
NO,2020-10-26,43,588364.47,24532.33,11831.07,10088.18,5927.37,4039.51,111.03,0.0,1.0149,1.0494,0.0
NO,2020-11-02,44,607233.96,18844.78,12055.34,8782.91,4774.4,3326.67,105.09,1.0,1.0152,1.0234,0.0
NO,2020-11-09,45,581752.28,19365.6,11282.83,11411.98,5143.7,3702.99,118.48,0.0,1.0156,0.9934,1.0
NO,2020-11-16,46,588699.48,21721.17,12448.33,9514.77,8103.09,3175.3,117.04,0.0,1.0159,0.9595,0.0
NO,2020-11-23,47,557653.48,23734.17,7256.32,8822.89,5882.21,3897.37,103.0,0.0,1.0163,0.9218,1.0
NO,2020-11-30,48,521947.75,26283.14,10549.47,8915.47,8917.4,3343.01,97.48,0.0,1.0166,0.881,0.0
NO,2020-12-07,49,513416.23,16067.16,7870.41,11682.51,4731.77,5056.18,90.42,0.0,1.017,0.8378,0.0
NO,2020-12-14,50,527324.78,24318.27,10379.64,11641.17,5254.58,4901.03,95.24,0.0,1.0173,0.7934,0.0
NO,2020-12-21,51,501568.53,13138.85,15073.76,14847.06,7876.99,4693.49,95.92,0.0,1.0177,0.7492,0.0
NO,2020-12-28,52,493295.98,22387.36,14142.65,10931.89,6487.72,4361.75,94.07,0.0,1.018,0.7065,1.0
NO,2021-01-04,53,487731.46,30511.73,13384.6,11093.04,7527.33,2800.95,90.82,0.0,1.0183,0.6671,0.0
NO,2021-01-11,54,445608.92,17238.53,11593.07,15493.82,7055.9,4371.04,104.02,0.0,1.0187,0.6326,0.0
NO,2021-01-18,55,425504.38,16643.43,9803.73,14646.97,7131.71,4148.71,116.97,1.0,1.019,0.6044,0.0
NO,2021-01-25,56,437004.4,25960.36,12896.23,12791.48,7004.89,5218.41,109.33,0.0,1.0194,0.5841,1.0
NO,2021-02-01,57,440140.75,32232.75,15418.09,8677.04,7841.15,5671.72,96.78,0.0,1.0197,0.5727,0.0
NO,2021-02-08,58,431948.57,27235.87,13833.95,10709.79,8655.97,5446.39,110.14,0.0,1.0201,0.5711,0.0
NO,2021-02-15,59,413304.94,16020.74,8835.71,10211.39,10270.26,6483.11,103.47,0.0,1.0204,0.5799,0.0
NO,2021-02-22,60,460247.31,17345.47,13347.2,13168.98,7526.49,4635.07,99.59,0.0,1.0208,0.599,0.0
NO,2021-03-01,61,455216.12,26890.08,8140.94,11846.52,7289.42,4631.59,98.97,0.0,1.0211,0.6284,0.0
NO,2021-03-08,62,488100.77,20293.32,15413.98,17535.12,7134.51,6413.84,98.0,0.0,1.0215,0.6672,0.0
NO,2021-03-15,63,495136.27,27421.0,11495.94,9151.29,10361.23,5515.73,106.51,0.0,1.0218,0.7145,0.0
NO,2021-03-22,64,490605.75,27826.2,10113.19,10278.62,9142.05,5090.77,101.4,0.0,1.0222,0.7689,0.0
NO,2021-03-29,65,551554.8,24185.07,15598.61,14061.52,4988.45,7342.56,92.72,0.0,1.0226,0.8286,0.0
NO,2021-04-05,66,589426.46,36520.22,14896.33,14794.67,4914.54,5978.2,92.23,0.0,1.0229,0.8918,0.0
NO,2021-04-12,67,610246.59,29884.38,13985.15,6449.1,6687.25,5141.88,103.06,0.0,1.0233,0.9567,1.0
NO,2021-04-19,68,624449.72,33059.81,19138.13,8687.53,8350.89,4592.12,104.29,0.0,1.0236,1.0211,0.0
NO,2021-04-26,69,669507.55,31316.28,14902.86,12526.33,7880.98,6692.68,96.87,0.0,1.024,1.0832,1.0
NO,2021-05-03,70,640444.57,25449.69,11426.41,16676.47,8681.54,5464.68,88.68,0.0,1.0243,1.1412,0.0
NO,2021-05-10,71,688051.15,24974.67,14341.77,17898.0,7522.03,5222.53,112.51,0.0,1.0247,1.1936,0.0
NO,2021-05-17,72,698365.78,24165.35,12112.33,11782.36,9862.82,5834.03,110.39,1.0,1.025,1.239,0.0
NO,2021-05-24,73,757222.73,28826.23,15898.94,12252.2,8786.4,5967.18,80.13,0.0,1.0254,1.2767,0.0
NO,2021-05-31,74,745298.86,21762.5,13211.14,10414.69,7621.38,5553.53,113.4,0.0,1.0257,1.306,0.0
NO,2021-06-07,75,721737.47,33139.12,13255.39,13879.45,9084.76,5798.92,97.91,0.0,1.0261,1.3268,0.0
NO,2021-06-14,76,756129.74,20626.05,8624.55,15826.71,4874.31,5286.17,101.9,1.0,1.0264,1.3392,0.0
NO,2021-06-21,77,744423.24,24855.94,12063.02,14910.35,7028.42,5295.72,111.38,0.0,1.0268,1.3438,0.0
NO,2021-06-28,78,749478.71,22345.42,11577.42,11641.27,7218.73,3998.32,116.53,0.0,1.0271,1.3413,0.0
NO,2021-07-05,79,686130.67,20928.93,9145.44,9572.56,7731.76,6266.3,110.03,0.0,1.0275,1.3329,0.0
NO,2021-07-12,80,684527.85,32409.26,10796.16,11315.12,4452.9,3403.73,102.41,0.0,1.0278,1.3195,1.0
NO,2021-07-19,81,728741.58,20246.54,12064.95,14162.51,6311.87,4713.78,86.24,0.0,1.0282,1.3026,0.0
NO,2021-07-26,82,670183.95,20486.27,10898.42,10034.15,7068.93,3196.66,79.74,0.0,1.0285,1.2833,1.0
NO,2021-08-02,83,701611.25,18609.25,7699.52,6833.98,7052.29,4207.7,108.78,1.0,1.0289,1.2627,0.0
NO,2021-08-09,84,691581.58,21305.89,9988.84,9805.43,7843.68,3743.57,113.42,0.0,1.0292,1.2419,0.0
NO,2021-08-16,85,706067.5,20416.79,9444.19,9838.04,7203.85,4280.96,91.85,0.0,1.0296,1.2216,0.0
NO,2021-08-23,86,647973.3,15976.13,10690.24,6542.99,6100.0,4398.16,97.3,0.0,1.0299,1.2024,0.0
NO,2021-08-30,87,666755.56,18641.83,10359.62,10658.06,6936.22,3294.9,94.43,0.0,1.0303,1.1846,0.0
NO,2021-09-06,88,684097.45,22666.58,9269.95,11123.82,5816.83,4016.84,94.16,0.0,1.0307,1.1682,1.0
NO,2021-09-13,89,631567.64,24208.39,9136.58,13776.95,6201.86,5136.25,110.75,0.0,1.031,1.1529,0.0
NO,2021-09-20,90,656181.69,20109.51,10141.26,7340.18,6958.44,2952.17,102.18,0.0,1.0314,1.1382,0.0
NO,2021-09-27,91,649207.03,20230.5,11922.72,11457.94,5944.03,3315.86,97.71,0.0,1.0317,1.1236,0.0
NO,2021-10-04,92,617844.3,18581.24,10571.63,11949.89,6443.13,4694.98,126.58,0.0,1.0321,1.1082,0.0
NO,2021-10-11,93,641782.28,18090.0,12917.38,11100.46,7193.24,4084.57,85.66,0.0,1.0324,1.0912,0.0
NO,2021-10-18,94,612988.53,16521.41,12416.46,8084.11,6938.46,4171.34,105.48,0.0,1.0328,1.0718,0.0
NO,2021-10-25,95,637203.29,14067.3,13270.62,8038.08,7639.78,4920.65,89.51,0.0,1.0331,1.0494,1.0
NO,2021-11-01,96,598105.4,17752.83,13154.13,10528.04,9081.96,3474.87,98.43,0.0,1.0335,1.0234,0.0
NO,2021-11-08,97,601283.12,24708.44,13732.96,10651.19,7160.02,3750.31,101.49,0.0,1.0338,0.9934,0.0
NO,2021-11-15,98,559745.25,19431.75,8168.48,9429.18,5782.54,3701.0,108.45,0.0,1.0342,0.9595,0.0
NO,2021-11-22,99,555732.34,20084.53,12185.9,13575.96,7135.98,4015.02,97.39,0.0,1.0345,0.9218,0.0
NO,2021-11-29,100,559011.94,20346.41,13649.81,10095.79,7202.75,5566.34,96.33,0.0,1.0349,0.881,0.0
NO,2021-12-06,101,516924.05,27911.81,14300.79,6942.07,7527.17,2949.02,97.21,0.0,1.0353,0.8378,0.0
NO,2021-12-13,102,533474.41,18537.56,9627.69,10872.14,8871.3,3465.45,89.2,0.0,1.0356,0.7934,0.0
NO,2021-12-20,103,530012.56,24478.16,13121.17,12710.41,4614.33,3371.63,106.32,1.0,1.036,0.7492,0.0
NO,2021-12-27,104,481952.99,23304.64,11991.78,12622.09,9234.61,6050.42,102.81,0.0,1.0363,0.7065,0.0
NO,2022-01-03,105,484815.74,24390.56,16476.53,12836.09,9890.76,4221.34,104.35,0.0,1.0367,0.6671,0.0
NO,2022-01-10,106,457723.26,25690.16,8848.67,15905.84,8182.78,4578.58,99.3,0.0,1.037,0.6326,0.0
NO,2022-01-17,107,444131.23,25195.42,10538.96,9678.29,8358.21,3373.26,98.07,1.0,1.0374,0.6044,0.0
NO,2022-01-24,108,426791.82,29324.26,8072.28,11582.59,7226.03,4796.36,111.76,0.0,1.0377,0.5841,0.0
NO,2022-01-31,109,444945.08,25535.26,13214.24,16811.34,7715.41,6027.4,110.22,0.0,1.0381,0.5727,0.0
NO,2022-02-07,110,457009.48,35113.89,18909.21,7894.59,8899.74,5469.79,114.15,0.0,1.0385,0.5711,1.0
NO,2022-02-14,111,453040.84,26578.63,13055.32,13030.68,8904.71,5155.19,103.73,0.0,1.0388,0.5799,0.0
NO,2022-02-21,112,467067.84,17549.41,13577.92,16580.13,9136.43,3657.43,113.53,0.0,1.0392,0.599,0.0
NO,2022-02-28,113,463867.48,30276.85,14901.96,16684.15,9064.3,5017.63,95.84,0.0,1.0395,0.6284,0.0
NO,2022-03-07,114,497863.15,29154.73,13202.96,15301.95,9567.67,5565.81,97.99,0.0,1.0399,0.6672,1.0
NO,2022-03-14,115,530126.64,27348.64,14580.45,15448.35,9434.01,4356.37,111.95,0.0,1.0402,0.7145,0.0
NO,2022-03-21,116,509102.15,25843.46,14698.39,10791.6,6502.23,6165.77,108.43,1.0,1.0406,0.7689,0.0
NO,2022-03-28,117,563475.58,15750.64,11339.09,17394.87,9551.11,6425.05,97.1,1.0,1.041,0.8286,0.0
NO,2022-04-04,118,552252.67,16656.35,13382.1,10365.2,11225.01,4878.65,89.54,0.0,1.0413,0.8918,0.0
NO,2022-04-11,119,596278.91,36174.59,15623.28,10501.58,8119.26,6231.79,97.96,0.0,1.0417,0.9567,0.0
NO,2022-04-18,120,644257.41,23918.1,16060.75,14595.96,10564.41,5299.16,93.15,1.0,1.042,1.0211,0.0
NO,2022-04-25,121,660071.66,32122.49,16957.46,12134.16,6595.12,6619.98,117.25,0.0,1.0424,1.0832,0.0
NO,2022-05-02,122,690308.7,18146.23,14250.66,13906.81,7965.14,7515.14,107.6,0.0,1.0427,1.1412,1.0
NO,2022-05-09,123,668951.37,20914.45,14167.63,14365.98,6918.25,4133.36,92.34,0.0,1.0431,1.1936,0.0
NO,2022-05-16,124,711938.58,29707.59,15040.94,17729.71,10011.8,6036.57,89.55,0.0,1.0435,1.239,0.0
NO,2022-05-23,125,734107.02,25297.48,11377.36,14033.65,10290.19,6513.52,92.22,0.0,1.0438,1.2767,0.0
NO,2022-05-30,126,752810.17,28205.29,11114.26,11158.17,7488.46,4104.55,94.41,0.0,1.0442,1.306,0.0
NO,2022-06-06,127,814632.82,25013.74,12228.04,14237.84,9287.0,4439.42,98.33,0.0,1.0445,1.3268,1.0
NO,2022-06-13,128,753910.96,23653.73,9192.79,10286.71,9847.75,4356.91,111.15,0.0,1.0449,1.3392,0.0
NO,2022-06-20,129,732576.58,20962.68,13118.55,14346.86,7230.86,4723.66,90.33,0.0,1.0453,1.3438,0.0
NO,2022-06-27,130,736688.46,18146.91,14420.95,12074.02,7337.56,4428.15,122.9,0.0,1.0456,1.3413,0.0
NO,2022-07-04,131,782989.01,29986.27,10045.74,12646.39,8055.81,4497.65,90.57,1.0,1.046,1.3329,1.0
NO,2022-07-11,132,724551.21,30209.46,12500.78,7404.46,5737.27,5370.92,85.91,0.0,1.0463,1.3195,0.0
NO,2022-07-18,133,711835.71,17901.16,9876.01,6211.96,6927.78,2805.57,116.88,0.0,1.0467,1.3026,0.0
NO,2022-07-25,134,650266.8,17304.52,8846.59,7769.81,9517.84,3576.55,113.21,0.0,1.047,1.2833,0.0
NO,2022-08-01,135,730034.55,20326.46,15413.54,14736.77,5898.39,4954.6,98.18,0.0,1.0474,1.2627,0.0
NO,2022-08-08,136,702899.21,22977.56,8600.32,8286.4,7555.94,4778.23,103.81,1.0,1.0478,1.2419,0.0
NO,2022-08-15,137,683626.24,20442.69,7893.09,12160.59,7030.96,3344.58,104.07,0.0,1.0481,1.2216,0.0
NO,2022-08-22,138,721390.8,23047.77,10927.1,9132.1,6080.41,4660.0,101.37,0.0,1.0485,1.2024,1.0
NO,2022-08-29,139,654526.87,20533.19,10925.57,9870.96,6497.03,5248.12,87.04,0.0,1.0488,1.1846,0.0
NO,2022-09-05,140,685976.02,20095.21,11655.64,10191.39,8332.76,4073.01,75.18,0.0,1.0492,1.1682,0.0
NO,2022-09-12,141,694947.76,30311.83,14313.89,13583.09,6812.54,3264.66,91.55,0.0,1.0496,1.1529,0.0
NO,2022-09-19,142,657585.81,18233.62,8603.54,11377.7,6979.8,4787.78,118.16,0.0,1.0499,1.1382,0.0
NO,2022-09-26,143,617976.52,27030.54,8999.87,10960.96,8061.43,5473.77,118.55,0.0,1.0503,1.1236,0.0
NO,2022-10-03,144,683330.19,26287.3,13473.81,12837.5,5762.28,3354.88,97.38,0.0,1.0506,1.1082,0.0
NO,2022-10-10,145,638972.13,22536.96,12159.11,8940.11,4855.87,4126.73,90.42,0.0,1.051,1.0912,0.0
NO,2022-10-17,146,637266.62,12669.94,11953.45,12506.31,8369.38,5020.51,102.78,0.0,1.0514,1.0718,1.0
NO,2022-10-24,147,616974.01,20923.61,9170.62,12271.43,6408.67,4254.84,104.39,0.0,1.0517,1.0494,0.0
NO,2022-10-31,148,605935.88,18861.93,12880.51,12384.31,7435.26,2735.7,106.01,0.0,1.0521,1.0234,0.0
NO,2022-11-07,149,589646.41,21387.22,12361.73,10320.61,5416.16,4638.15,74.73,0.0,1.0524,0.9934,0.0
NO,2022-11-14,150,574398.61,17020.89,11217.91,9862.88,6988.83,3476.95,131.58,0.0,1.0528,0.9595,0.0
NO,2022-11-21,151,550320.8,25288.61,9698.23,9072.42,5144.13,3276.72,111.32,0.0,1.0532,0.9218,0.0
NO,2022-11-28,152,564781.55,26748.19,11411.46,9369.3,6789.28,2924.88,98.02,0.0,1.0535,0.881,0.0
NO,2022-12-05,153,556062.21,28074.41,15125.74,9289.06,5940.75,5633.43,92.82,0.0,1.0539,0.8378,0.0
NO,2022-12-12,154,546898.81,21402.8,9051.89,12437.2,5731.91,3861.08,109.87,0.0,1.0543,0.7934,0.0
NO,2022-12-19,155,500474.04,18607.78,9916.88,11266.13,6653.74,5036.91,104.95,0.0,1.0546,0.7492,0.0
NO,2022-12-26,156,478401.45,25745.33,10516.66,13064.42,3906.2,5367.73,100.92,0.0,1.055,0.7065,0.0
NO,2023-01-02,157,476317.21,33100.44,11242.02,13443.55,5644.21,5057.92,104.58,1.0,1.0553,0.6671,0.0
NO,2023-01-09,158,497874.03,25280.09,12427.79,9824.63,8650.74,5282.6,98.87,0.0,1.0557,0.6326,0.0
NO,2023-01-16,159,466229.41,27652.97,15110.34,9915.96,8136.69,5458.32,104.02,0.0,1.0561,0.6044,0.0
NO,2023-01-23,160,440636.27,24554.97,14071.64,12293.62,6069.05,5295.44,107.26,0.0,1.0564,0.5841,0.0
NO,2023-01-30,161,467207.44,23514.96,13233.04,11047.17,8703.91,4434.52,103.43,0.0,1.0568,0.5727,0.0
NO,2023-02-06,162,462302.05,29989.49,13984.32,10917.13,6553.78,4399.79,102.91,0.0,1.0572,0.5711,0.0
NO,2023-02-13,163,448493.98,26249.56,15082.68,17956.81,9207.26,5251.08,113.93,0.0,1.0575,0.5799,1.0
NO,2023-02-20,164,449815.42,29283.97,8991.62,9393.61,7941.12,5282.67,84.03,0.0,1.0579,0.599,0.0
NO,2023-02-27,165,503733.63,30106.79,16595.16,19195.79,7666.57,5935.88,92.02,1.0,1.0582,0.6284,0.0
NO,2023-03-06,166,478773.88,29434.14,11486.26,14555.68,8106.02,6717.02,100.27,0.0,1.0586,0.6672,0.0
NO,2023-03-13,167,519123.03,30747.02,12603.65,16558.45,12546.19,5912.68,92.7,0.0,1.059,0.7145,0.0
NO,2023-03-20,168,550145.45,23015.17,14819.29,16284.16,7061.4,4649.79,96.04,0.0,1.0593,0.7689,0.0
NO,2023-03-27,169,528795.34,22705.87,13683.07,15606.81,8713.25,3132.88,112.88,0.0,1.0597,0.8286,0.0
NO,2023-04-03,170,594148.48,27531.56,15236.25,18498.75,9632.31,4699.57,98.51,0.0,1.0601,0.8918,0.0
NO,2023-04-10,171,652432.59,27596.03,14242.27,10851.26,6710.19,4050.14,81.71,1.0,1.0604,0.9567,0.0
NO,2023-04-17,172,638955.57,24697.1,12991.09,13357.75,5635.42,4709.92,95.77,0.0,1.0608,1.0211,0.0
NO,2023-04-24,173,656045.66,28728.67,17893.78,11366.36,7233.81,5747.13,100.58,0.0,1.0611,1.0832,0.0
NO,2023-05-01,174,675969.58,32129.16,15520.36,8983.44,9396.07,5529.83,100.4,0.0,1.0615,1.1412,1.0
NO,2023-05-08,175,720956.95,33324.83,14278.13,11683.89,7526.14,7387.38,105.56,0.0,1.0619,1.1936,0.0
NO,2023-05-15,176,705103.71,34149.32,15158.12,18300.32,7619.21,5840.17,104.74,0.0,1.0622,1.239,0.0
NO,2023-05-22,177,745188.38,19378.12,11291.47,12689.84,9324.3,7266.19,98.61,0.0,1.0626,1.2767,0.0
NO,2023-05-29,178,761338.49,19894.98,18600.71,18104.88,6523.27,5926.64,88.07,0.0,1.063,1.306,0.0
NO,2023-06-05,179,787892.22,24054.47,9989.67,18092.67,7524.11,6215.6,95.59,0.0,1.0633,1.3268,0.0
NO,2023-06-12,180,764970.86,25526.37,12845.79,20086.13,5254.96,4663.92,93.77,0.0,1.0637,1.3392,1.0
NO,2023-06-19,181,772189.33,23521.58,11642.21,17056.11,7885.09,3878.28,97.15,1.0,1.0641,1.3438,0.0
NO,2023-06-26,182,731526.08,21586.61,11347.18,17857.46,7614.9,4417.97,106.91,0.0,1.0644,1.3413,0.0
NO,2023-07-03,183,773935.44,22387.02,10836.32,12694.34,8289.38,4756.36,104.04,0.0,1.0648,1.3329,1.0
NO,2023-07-10,184,742254.81,25677.13,9900.07,12241.54,5415.27,4094.47,108.24,0.0,1.0652,1.3195,1.0
NO,2023-07-17,185,719767.51,16885.05,14234.29,12179.08,6635.71,3679.23,96.16,0.0,1.0655,1.3026,0.0
NO,2023-07-24,186,723292.76,33204.1,8580.51,11304.27,5048.24,4898.61,115.08,1.0,1.0659,1.2833,0.0
NO,2023-07-31,187,741942.06,22332.55,13306.95,11452.42,6343.36,3553.47,106.73,0.0,1.0663,1.2627,1.0
NO,2023-08-07,188,692687.79,26502.77,12370.32,12597.31,8517.09,3036.67,101.12,0.0,1.0666,1.2419,0.0
NO,2023-08-14,189,685454.18,19090.82,9975.41,9792.01,6063.17,3349.89,106.03,0.0,1.067,1.2216,1.0
NO,2023-08-21,190,705443.89,23781.88,11801.9,7727.08,4651.23,4066.34,93.24,0.0,1.0674,1.2024,0.0
NO,2023-08-28,191,686618.67,21533.32,10222.02,11322.99,5472.05,3385.38,78.91,0.0,1.0677,1.1846,0.0
NO,2023-09-04,192,688405.95,24524.72,8163.3,9017.94,4257.38,3996.37,93.93,0.0,1.0681,1.1682,0.0
NO,2023-09-11,193,648550.02,19985.96,8136.92,9179.97,4625.73,4662.45,107.47,0.0,1.0685,1.1529,0.0
NO,2023-09-18,194,666385.82,27176.43,11729.62,10074.13,7057.12,4624.65,100.8,0.0,1.0688,1.1382,0.0
NO,2023-09-25,195,656841.57,14537.53,11611.08,9589.32,4418.17,3596.46,98.63,0.0,1.0692,1.1236,0.0
NO,2023-10-02,196,686102.25,24695.43,10879.61,12681.18,6615.33,3068.42,91.52,0.0,1.0696,1.1082,0.0
NO,2023-10-09,197,688549.87,21336.28,9604.73,10073.2,6284.62,3688.41,80.44,0.0,1.0699,1.0912,1.0
NO,2023-10-16,198,675554.03,16707.16,10090.51,12924.67,5624.93,4746.23,114.25,1.0,1.0703,1.0718,0.0
NO,2023-10-23,199,622424.04,29433.3,9895.22,11020.48,6639.39,4986.68,97.92,0.0,1.0707,1.0494,0.0
NO,2023-10-30,200,599426.71,29319.05,6963.11,10512.92,5217.22,4583.11,95.7,0.0,1.071,1.0234,0.0
NO,2023-11-06,201,625715.86,12690.66,10975.36,11185.63,7599.54,5379.14,93.28,0.0,1.0714,0.9934,0.0
NO,2023-11-13,202,631267.27,22783.53,12152.43,8160.45,5679.61,5923.17,112.55,1.0,1.0718,0.9595,0.0
NO,2023-11-20,203,600972.22,25517.53,11331.97,11936.79,6190.09,4040.09,108.81,0.0,1.0721,0.9218,0.0
NO,2023-11-27,204,599351.98,24757.91,15398.67,13305.91,6134.74,5902.33,90.33,1.0,1.0725,0.881,0.0
NO,2023-12-04,205,565660.53,30180.14,9253.5,13874.9,7906.15,4390.66,111.65,0.0,1.0729,0.8378,0.0
NO,2023-12-11,206,556803.75,29761.01,10236.01,8605.68,7848.03,5680.63,98.55,0.0,1.0732,0.7934,1.0
NO,2023-12-18,207,513576.99,25310.26,12337.46,8366.8,3429.81,5488.33,93.89,0.0,1.0736,0.7492,0.0
NO,2023-12-25,208,504887.53,35638.1,12840.13,10928.75,7719.47,2960.85,97.06,0.0,1.074,0.7065,0.0
PL,2020-01-06,1,370066.4,15439.53,9340.84,9821.11,3636.57,4042.55,82.59,0.0,1.0007,0.8537,1.0
PL,2020-01-13,2,384305.06,16157.25,9362.21,8797.86,5837.85,3855.35,102.69,0.0,1.0013,0.8626,0.0
PL,2020-01-20,3,393283.87,14913.3,8377.56,8944.5,5732.18,3313.2,102.11,0.0,1.002,0.8684,0.0
PL,2020-01-27,4,402620.74,17370.63,9725.93,11345.24,6553.41,3489.31,103.63,0.0,1.0026,0.8715,1.0
PL,2020-02-03,5,396499.86,22364.5,9332.72,7503.24,5186.81,4490.79,105.76,0.0,1.0033,0.8726,0.0
PL,2020-02-10,6,410390.7,12932.44,10194.71,9315.49,3971.42,4707.28,114.96,0.0,1.004,0.8725,0.0
PL,2020-02-17,7,414719.58,20073.87,6881.98,11619.93,2981.8,3309.4,104.14,0.0,1.0046,0.8725,0.0
PL,2020-02-24,8,393503.26,24211.27,10653.0,10073.32,8957.24,3230.33,100.23,0.0,1.0053,0.8737,0.0
PL,2020-03-02,9,410745.23,18443.58,11537.93,8865.95,6348.78,3136.61,111.48,0.0,1.006,0.8774,1.0
PL,2020-03-09,10,417027.24,17243.69,10260.6,6351.64,5943.29,4496.66,122.43,0.0,1.0066,0.8847,1.0
PL,2020-03-16,11,424361.78,22971.03,10859.27,5292.07,6140.33,3156.67,109.15,0.0,1.0073,0.8967,0.0
PL,2020-03-23,12,443420.77,15625.77,9513.88,13767.04,4165.8,4527.37,102.06,0.0,1.008,0.914,0.0
PL,2020-03-30,13,416016.97,19398.44,11480.37,10344.63,4916.69,4322.73,104.33,0.0,1.0086,0.9373,0.0
PL,2020-04-06,14,462589.63,15429.74,9867.72,8602.77,7882.1,3471.48,102.56,1.0,1.0093,0.9665,0.0
PL,2020-04-13,15,441497.25,12168.25,7487.91,10398.66,6599.46,5103.72,100.19,0.0,1.01,1.0015,0.0
PL,2020-04-20,16,480840.87,18771.6,11267.99,7845.34,4921.03,2739.64,121.65,1.0,1.0106,1.0415,1.0
PL,2020-04-27,17,472457.77,14383.38,6478.12,8985.85,4357.26,5126.93,92.51,0.0,1.0113,1.0855,0.0
PL,2020-05-04,18,467258.19,19055.44,10090.12,7752.81,5139.02,4063.63,111.55,1.0,1.012,1.1322,0.0
PL,2020-05-11,19,493567.17,23142.47,8734.26,6787.02,5318.66,2215.11,98.74,0.0,1.0126,1.1799,0.0
PL,2020-05-18,20,528223.86,25658.34,8519.78,5418.63,7916.37,4935.23,85.2,0.0,1.0133,1.2269,1.0
PL,2020-05-25,21,514662.82,18832.39,9561.24,6289.77,5337.15,4416.23,98.12,0.0,1.014,1.2712,0.0
PL,2020-06-01,22,529158.53,21951.57,7823.93,10979.56,4168.91,3334.58,94.53,0.0,1.0147,1.3109,0.0
PL,2020-06-08,23,510040.18,19398.35,9902.62,7209.52,5326.3,2899.73,105.78,0.0,1.0153,1.3442,0.0
PL,2020-06-15,24,556680.08,16326.79,8941.23,9786.57,5584.92,2426.58,100.91,0.0,1.016,1.3695,0.0
PL,2020-06-22,25,554797.51,10695.0,7621.08,10358.01,3880.65,5157.88,89.78,0.0,1.0167,1.3855,0.0
PL,2020-06-29,26,533734.45,22651.3,10832.88,8574.07,5539.86,2787.02,114.71,0.0,1.0173,1.3913,0.0
PL,2020-07-06,27,552328.85,13269.92,8740.68,7895.38,6256.19,2509.91,110.9,1.0,1.018,1.3863,0.0
